,id,questions
215,b63f7b64-0f67-470e-8851-0475fec3eb7a,Vanilla mascarpone fruit tart for beginners — decorating ideas with cherries and berries and total time needed?
216,207eea85-a3b9-4235-a2d9-ac600af52537,"Easy, kid-friendly apple pie with homemade shortcrust pastry and a touch of honey—ready in about 60 minutes?"
216,207eea85-a3b9-4235-a2d9-ac600af52537,Simple apple pie using 3 cooking apples and a pinch of cinnamon and mixed spice—good for kids to help make?
216,207eea85-a3b9-4235-a2d9-ac600af52537,"Quick, 4-star easy apple pie recipe — can I serve it with vanilla ice cream or crème fraîche?"
216,207eea85-a3b9-4235-a2d9-ac600af52537,How do I make an easy shortcrust apple pie using 225g plain flour and 140g butter or margarine?
216,207eea85-a3b9-4235-a2d9-ac600af52537,Family-friendly apple pie that takes 30 minutes prep and 30 minutes cooking — any tips for making it with kids?
217,4b1f6b22-2a75-4fcd-b1e4-f78442d9697e,Easy recipe for Curly Twirlies using ready-to-roll croissant pastry filled with toffee and dark chocolate (about 40 minutes)?
217,4b1f6b22-2a75-4fcd-b1e4-f78442d9697e,Kid-friendly gooey pastries with soft toffee and chocolate drops — can I make these from 2 tubes of 6 ready-to-roll croissants?
217,4b1f6b22-2a75-4fcd-b1e4-f78442d9697e,"Quick sticky warm pastries dusted with golden icing sugar — simple, 5-star Curly Twirlies idea?"
217,4b1f6b22-2a75-4fcd-b1e4-f78442d9697e,How to make an easy pastry treat for kids that uses Jus-Rol style croissant tubes and yields chocolate-toffee twirls?
217,4b1f6b22-2a75-4fcd-b1e4-f78442d9697e,"Simple dessert: toffee and dark chocolate filled croissant twists, prep + cook around 40 minutes — recipe?"
218,1f9f3b31-6859-464e-bdba-b186b3dc52ee,Kid-friendly sausage plait recipe using pork and apple sausages and ready-made puff pastry?
218,1f9f3b31-6859-464e-bdba-b186b3dc52ee,Easy CBeebies 'I Can Cook' sausage plait with roasted red pepper and a pinch of chilli flakes — is there a simple recipe?
218,1f9f3b31-6859-464e-bdba-b186b3dc52ee,"How long does it take to make a sausage plait made with a 400g pack of sausages (prep 30 min, total ~70 min)?"
218,1f9f3b31-6859-464e-bdba-b186b3dc52ee,Beginner-friendly pastry idea for kids: sausage plait with tomato purée — can it be served with baked beans or salad?
218,1f9f3b31-6859-464e-bdba-b186b3dc52ee,Where can I find a 5-star easy sausage plait recipe that uses jarred roasted red pepper and puff pastry?
219,1d229290-4727-4d1b-ae82-3725ea1c883a,Quick cheese star puff pastry recipe with cheddar and Parmesan — can I make these in about 27 minutes for a party?
219,1d229290-4727-4d1b-ae82-3725ea1c883a,Easy kid-friendly star-shaped pastry snacks using ready-made puff pastry and poppy seeds or sesame toppings?
219,1d229290-4727-4d1b-ae82-3725ea1c883a,Simple savory pastry bites: 15 minutes prep and 12 minutes bake — how to make cheddar + Parmesan cheese stars?
219,1d229290-4727-4d1b-ae82-3725ea1c883a,5-star rated festive cheese stars using a 320g puff pastry sheet — good for grazing guests?
219,1d229290-4727-4d1b-ae82-3725ea1c883a,Looking for a fast party nibble that uses a milk wash and optional dried oregano or sesame seeds on cheesy pastry stars?
220,a2fa0420-7c9e-45cf-8ae9-7bd5b09f4033,How can I make kid-friendly mince and pea pies with ready-rolled shortcrust pastry that I can freeze in individual portions?
220,a2fa0420-7c9e-45cf-8ae9-7bd5b09f4033,Easy mince and pea pie recipe using 500g lean minced beef and frozen peas — is this doable in about 75 minutes total?
220,a2fa0420-7c9e-45cf-8ae9-7bd5b09f4033,"Can I batch-make and freeze individual meat pies made with minced beef, carrots, celery and peas for quick weeknight meals?"
220,a2fa0420-7c9e-45cf-8ae9-7bd5b09f4033,"Simple family pastry pies with tomato purée and a beef stock cube — any tips for an easy, highly rated (5-star) version?"
220,a2fa0420-7c9e-45cf-8ae9-7bd5b09f4033,How long do these mince & pea pies take to make? The recipe mentions roughly 20 minutes prep and 55 minutes cooking—are those times realistic?
221,9229d5ae-f7fe-4d11-a0f6-d072d6da12f9,"Easy, kid-friendly crumbly chicken and mixed vegetable pie using shortcrust pastry and cooked chicken — any simple recipe?"
221,9229d5ae-f7fe-4d11-a0f6-d072d6da12f9,How can I make a 5-star crumbly chicken & mixed vegetable pie with mushrooms and a creamy mustard‑and‑nutmeg sauce in about 75 minutes?
221,9229d5ae-f7fe-4d11-a0f6-d072d6da12f9,"Family-friendly pie ideas with chicken, sweetcorn/peas and mixed veg in shortcrust pastry — prep around 30 minutes?"
221,9229d5ae-f7fe-4d11-a0f6-d072d6da12f9,Child-friendly savory pastry: crumbly chicken pie flavoured with bay leaf and warm milk sauce — suitable for beginner cooks?
221,9229d5ae-f7fe-4d11-a0f6-d072d6da12f9,Quick savory pie for kids using 250g shortcrust pastry and 250g cooked chicken — is there an easy recipe rated highly?
222,e1522f92-0df0-4a82-b8ef-fe5e22db29c7,Easy treacle tart recipe with golden syrup and stem ginger — takes around 95 minutes?
222,e1522f92-0df0-4a82-b8ef-fe5e22db29c7,"Family-friendly treacle tart with crumbly pastry and lemon zest, good to serve with ice cream or clotted cream?"
222,e1522f92-0df0-4a82-b8ef-fe5e22db29c7,Simple treacle tart for kids using breadcrumbs in the filling and a 4-star rating — how do I make it?
222,e1522f92-0df0-4a82-b8ef-fe5e22db29c7,Treacle tart that uses a ball of stem ginger in syrup and 400g golden syrup — easy pastry version?
222,e1522f92-0df0-4a82-b8ef-fe5e22db29c7,"Quick-ish treacle tart recipe (about 30 minutes prep, 65 minutes bake) with a rich filling and zingy lemon?"
223,ca287b81-66ba-4951-abf2-fa35bb5ee3c0,Easy chicken and sweetcorn puff pastry pies with Dijon mustard and double cream — kid-friendly and ready in about 60 minutes?
223,ca287b81-66ba-4951-abf2-fa35bb5ee3c0,Kid-friendly chicken & sweetcorn pies with peas made using ready puff pastry — suitable for getting kids aged 8-14 involved?
223,ca287b81-66ba-4951-abf2-fa35bb5ee3c0,"Simple puff pastry chicken hand pies with sweetcorn — roughly 488 kcal and 19g protein per serving, 4-star rated?"
223,ca287b81-66ba-4951-abf2-fa35bb5ee3c0,"Quick pastries for kids: chicken, sweetcorn and pea pies that need 25 minutes prep and 35 minutes cooking?"
223,ca287b81-66ba-4951-abf2-fa35bb5ee3c0,How can I make easy chicken & sweetcorn mini pies using cooked chicken breasts and frozen sweetcorn/peas?
224,1beb7855-dd64-4a6c-8daf-9b00dd0f4181,Easy sausage roll twists with chipolata sausages and puff pastry — can I make this kid-friendly party snack in about 30 minutes?
224,1beb7855-dd64-4a6c-8daf-9b00dd0f4181,How do I make sausage roll twists served with a reduced-sugar tomato dip (ketchup with malt vinegar and chopped cherry tomatoes)?
224,1beb7855-dd64-4a6c-8daf-9b00dd0f4181,"Is there a low-calorie version of sausage pastry snacks — this recipe says about 95 kcal per portion, is it suitable for kids' parties?"
224,1beb7855-dd64-4a6c-8daf-9b00dd0f4181,"Quick, easy pastries for kids: where can I find a 5-star sausage roll twists recipe that parents will steal from the kids?"
224,1beb7855-dd64-4a6c-8daf-9b00dd0f4181,Can I use store-bought all-butter puff pastry and a 400g pack of chipolatas to make sausage roll twists and a simple cherry tomato ketchup dip — what timing and portions should I expect?
225,13a5c8aa-4071-45ef-8996-68d1de72ea95,"How can I make an easy ham, mozzarella and roasted red pepper tart using ready-rolled puff pastry in about 35 minutes?"
225,13a5c8aa-4071-45ef-8996-68d1de72ea95,"Quick kid-friendly puff pastry tart recipe with sundried tomato paste, ham and black olives — ingredients and baking time?"
225,13a5c8aa-4071-45ef-8996-68d1de72ea95,"Simple sheet puff pastry tart topped with torn mozzarella, jarred roasted red peppers and a sprinkle of oregano — any tips?"
225,13a5c8aa-4071-45ef-8996-68d1de72ea95,"5-star red pepper, ham & cheese tart that's ready in 35 minutes and uses rocket (arugula) for serving — where do I start?"
225,13a5c8aa-4071-45ef-8996-68d1de72ea95,"Easy pastry for kids: recipe for a puff pastry tart with sundried tomato paste, ham slices and mozzarella (prep 5 mins)?"
226,1cf0b4c6-689e-4dcb-be44-8eba812dbf41,Easy cheese and spinach pasties recipe using shortcrust pastry — ready in 35 minutes?
226,1cf0b4c6-689e-4dcb-be44-8eba812dbf41,Kid-friendly spinach and cheese pasties with frozen spinach and mature cheddar — good lunchbox idea and low calorie?
226,1cf0b4c6-689e-4dcb-be44-8eba812dbf41,Simple pasties for kids from CBeebies 'I Can Cook' with parmesan and a pinch of nutmeg — how to make?
226,1cf0b4c6-689e-4dcb-be44-8eba812dbf41,Quick recipe: can I prep these spinach & cheese pasties in 15 minutes and bake for 20 minutes?
226,1cf0b4c6-689e-4dcb-be44-8eba812dbf41,4-star rated easy pastry: cheese & spinach pasties using 200g shortcrust pastry — suitable for beginners?
227,113ee6ca-f35d-4d27-a70e-15d4590cafdb,Easy tomato tart with puff pastry and Dijon mustard — kid-friendly recipe ready in about 60 minutes?
227,113ee6ca-f35d-4d27-a70e-15d4590cafdb,How do I make a tomato tart using soft cheese and chunk Parmesan for a family snack?
227,113ee6ca-f35d-4d27-a70e-15d4590cafdb,"Simple, beginner-friendly tomato tart that kids aged 8–14 can help with — any tips or a quick recipe?"
227,113ee6ca-f35d-4d27-a70e-15d4590cafdb,Can I decorate a tomato tart with anchovies or olives? Looking for a basic puff pastry tomato tart idea.
227,113ee6ca-f35d-4d27-a70e-15d4590cafdb,What's the nutrition like for this tomato tart — is it roughly 500 kcal and about 10g protein per serving?
228,143458f7-e9de-4c1c-80a8-d443f760719b,How do I make quick little jam tarts in about 30 minutes using sweet shortcrust pastry and assorted jams like apricot or strawberry?
228,143458f7-e9de-4c1c-80a8-d443f760719b,Easy kid-friendly little jam tarts recipe that uses 500g sweet shortcrust pastry — suitable for getting the kids to help?
228,143458f7-e9de-4c1c-80a8-d443f760719b,"Simple, highly rated (5-star) little jam tarts — roughly 132 kcal per tart — what's the recipe?"
228,143458f7-e9de-4c1c-80a8-d443f760719b,"Can I make small jam tarts with around 20 tsp of jam? Looking for a quick, easy pastry recipe for kids"
228,143458f7-e9de-4c1c-80a8-d443f760719b,Family-friendly pastry idea: little jam tarts with 15 min prep and 15 min cooking time — any easy recipe suggestions?
229,6f9f8e0c-3611-4138-9a88-eabd3dab0e9b,Easy strawberry tartlets for kids (8–14) using ready-made sweet shortcrust pastry — about 55 minutes total?
229,6f9f8e0c-3611-4138-9a88-eabd3dab0e9b,"How can I make kid-friendly tartlets with fresh strawberries, lemon curd and whipped double cream?"
229,6f9f8e0c-3611-4138-9a88-eabd3dab0e9b,Teatime strawberry tartlets recipe using strawberry jam without whole fruit — simple and suitable for beginners?
229,6f9f8e0c-3611-4138-9a88-eabd3dab0e9b,Quick pastry activity for kids: strawberry tartlets with 30 min prep and 25 min bake time — is this suitable for a kids' cooking class?
229,6f9f8e0c-3611-4138-9a88-eabd3dab0e9b,What are the nutrition details for these strawberry tartlets (around 590 kcal per serving and high in fat)?
230,38ee3381-d79a-4cba-8520-76b7e360c06d,Easy banoffee pie with dulce de leche and sliced bananas — family-friendly pastry that takes about 65 minutes?
230,38ee3381-d79a-4cba-8520-76b7e360c06d,Kid-friendly banoffee pie recipe with a buttery homemade crust and whipped double cream (5-star rated)?
230,38ee3381-d79a-4cba-8520-76b7e360c06d,Can I find a simple banoffee pie that uses caramel/dulce de leche and optional dark chocolate shavings?
230,38ee3381-d79a-4cba-8520-76b7e360c06d,Banoffee pie using 4 bananas — quick prep (around 30 minutes) and easy skill level?
230,38ee3381-d79a-4cba-8520-76b7e360c06d,Recipe for banoffee pie that calls for chilled butter and an egg separated for the pastry?
231,c2fce752-ae2d-4c6f-8fc4-19cc19fdd3c4,Quick cheese straws with ready-rolled puff pastry and Parmesan — kid-friendly and ready in under 20 minutes?
231,c2fce752-ae2d-4c6f-8fc4-19cc19fdd3c4,Easy puff pastry cheese sticks for kids made with a 350g ready-rolled pack and grated Parmesan — about 75 kcal each?
231,c2fce752-ae2d-4c6f-8fc4-19cc19fdd3c4,"Simple, highly rated (4) cheese straws recipe that takes around 17 minutes total using store-bought puff pastry?"
231,c2fce752-ae2d-4c6f-8fc4-19cc19fdd3c4,Quick savory pastry snack: cheese straws using ready-rolled puff pastry and a vegetarian Parmesan alternative — any tips?
231,c2fce752-ae2d-4c6f-8fc4-19cc19fdd3c4,Low-effort cheese sticks for kids — easy pastry recipe with 5 minutes prep and 12 minutes bake time?
232,6ceba28b-b7d4-4392-ba2b-cae6ac0c1f0c,No-bake strawberry toffee tart with a Hobnobs-style crunchy biscuit base — easy recipe for kids in about 45 minutes?
232,6ceba28b-b7d4-4392-ba2b-cae6ac0c1f0c,How do I make a simple strawberry and toffee tart that uses Greek yogurt and double cream?
232,6ceba28b-b7d4-4392-ba2b-cae6ac0c1f0c,Kid-friendly strawberry toffee tart — is this the one that's around 559 kcal and 46g fat per serving?
232,6ceba28b-b7d4-4392-ba2b-cae6ac0c1f0c,"Quick tart with melted-butter biscuit crust and soft toffees — strawberry toffee flavor, no oven needed?"
232,6ceba28b-b7d4-4392-ba2b-cae6ac0c1f0c,Easy pastries for kids: strawberry toffee tart using 5 soft toffees — how long does it take to prepare?
233,a4922670-e20f-4c61-917a-3e86a6c7cb37,Easy sausage rolls with all-butter puff pastry and apple chutney — is there a 60-minute recipe for that?
233,a4922670-e20f-4c61-917a-3e86a6c7cb37,Family-friendly sausage rolls for a party buffet using sausage meat (or sausages with skins removed) and optional sesame or nigella seeds?
233,a4922670-e20f-4c61-917a-3e86a6c7cb37,Kid-friendly pastry snack: sausage rolls that need about 25 minutes prep and 35 minutes baking — where's the recipe?
233,a4922670-e20f-4c61-917a-3e86a6c7cb37,Can I use apple sauce instead of chutney/pickle in an easy sausage roll recipe rated 5 stars?
233,a4922670-e20f-4c61-917a-3e86a6c7cb37,"Simple, easy sausage rolls using all-butter puff pastry and an egg wash — good recipe for kids' parties?"
234,f55239d0-fcce-435e-8132-a8d3f1b0d99b,How can I make an easy tuna and sweetcorn open pie using ready-rolled puff pastry in around 35 minutes?
234,f55239d0-fcce-435e-8132-a8d3f1b0d99b,Kid-friendly tuna & sweetcorn slice with crème fraîche and cheddar — any tips to keep it simple for kids?
234,f55239d0-fcce-435e-8132-a8d3f1b0d99b,"Can I make a budget savory pastry using canned tuna in spring water and sweetcorn, and will it work as a packed lunch?"
234,f55239d0-fcce-435e-8132-a8d3f1b0d99b,This 4-star easy pastry with chives and cheddar looks good — how many servings does a 320g ready-rolled puff pastry pack yield?
234,f55239d0-fcce-435e-8132-a8d3f1b0d99b,"Quick swap ideas: in a tuna and sweetcorn slice with crème fraîche, can I use yogurt instead and still get a creamy texture?"
235,0388a834-b518-40d7-94f2-a30feb9514b5,Easy construction-site Digger cake for a kid's birthday — can I make this with toy diggers and KitKat bars in about 45 minutes?
235,0388a834-b518-40d7-94f2-a30feb9514b5,Quick kids' birthday cake idea using chocolate-coated four-finger KitKats and Smarties for a construction-theme decoration?
235,0388a834-b518-40d7-94f2-a30feb9514b5,"Chocolate sponge cake recipe that uses light muscovado sugar and natural yogurt, decorated to look like a digger site — is there an easy version?"
